id,nhet,cnlr.median,mafR,mafR.clust,start,end,cf.em,tcn.em,lcn.em,label
180013396BCD_180013396FD,0.35211267605633806,0.6599391891535127,0.010249454872780242,0.001576342155486561,0.0019734830923840317,0.7955331840677533,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.34507042253521125,0.6560619397929218,0.011421326644604296,0.0019370292016501651,0.005487671804174116,0.7673420512955277,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.6549295774647887,0.6865787720411799,0.014353447657435821,0.004647448904310568,0.0007506442972857522,0.7238646592857216,0.18227145796898456,0.05084745762711865,0.3333333333333333,0
180013396BCD_180013396FD,0.07746478873239437,0.6223709798903481,0.01797997693506895,0.0037637332404380813,0.001275791630310012,0.121664611946917,0.2734411458003012,0.01694915254237288,0.0,0
180013396BCD_180013396FD,0.35211267605633806,0.6616047412452927,0.01091220887919112,0.001576342155486561,0.1247906160352587,0.2119015367192518,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.2887323943661972,0.6161025187413158,0.01875536120148305,0.009674403000247495,0.21397415522655172,0.6867402721873801,0.2734411458003012,0.01694915254237288,0.0,0
180013396BCD_180013396FD,0.8309859154929577,0.6658121537264755,0.011278706580060253,0.0016022382170383163,2.3484205859309899e-07,0.6301709721987139,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.34507042253521125,0.6631993082608536,0.011089419849550699,0.001576342155486561,0.011333834059791598,0.5856732646113401,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.45774647887323944,0.6391792651192424,0.017833479675473534,0.008743989893760313,0.02020033242298294,0.5670265877940965,0.21927002051653013,0.01694915254237288,0.0,0
180013396BCD_180013396FD,0.3380281690140845,0.6545431707803961,0.01083869544187996,0.0019370292016501651,0.032653443979034275,0.5219235992490013,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.5070422535211268,0.6823654513566715,0.012864773940285753,0.004647448904310568,0.0011150058001939472,0.5391391439948398,0.18227145796898456,0.05084745762711865,0.3333333333333333,0
180013396BCD_180013396FD,0.47887323943661975,0.6613062829323463,0.010850372364004206,0.001576342155486561,0.0014645236653986547,0.536139348014486,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.2887323943661972,0.6234667695651631,0.016483658456995044,0.008834176181754248,0.079841214376383,0.4590684060216599,0.2734411458003012,0.01694915254237288,0.0,0
180013396BCD_180013396FD,0.3028169014084507,0.6680039530688338,0.009609143373862823,0.0016022382170383163,0.0787720797086339,0.4227300514104635,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.33098591549295775,0.6622819896899881,0.01042751854596625,0.001576342155486561,0.08276969889603988,0.4093661387028586,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.18309859154929578,0.6687813455296593,0.011960668538087155,0.0016022382170383163,0.001235026288139059,0.3620021339934175,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.007042253521126761,0.6508788324987196,0.0017900931326475852,0.0037637332404380813,0.006998698246175212,0.029553297678388928,0.72187504445535,0.03389830508474576,0.24358974366666664,0
180013396BCD_180013396FD,0.1267605633802817,0.6268576845551405,0.021133808250722714,0.008834176181754248,0.030534528868364955,0.08578437479984781,0.2734411458003012,0.01694915254237288,0.0,0
180013396BCD_180013396FD,0.4366197183098592,0.6699837081489852,0.010479704227712232,0.0016022382170383163,0.11770607896766672,0.3242441384842486,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.08450704225352113,0.6111013519346621,0.01925386360886637,0.0037637332404380813,0.0025291801380304445,0.27514885466830413,0.2734411458003012,0.01694915254237288,0.0,0
180013396BCD_180013396FD,0.3591549295774648,0.6724961802314885,0.010821787368980519,0.0016022382170383163,0.004752725483805008,0.23407048157712737,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.1267605633802817,0.659592442512372,0.009915345167787023,0.001576342155486561,0.0018343715646757055,0.2513530333475906,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.22535211267605634,0.6543413802960822,0.01010399901965599,0.0019370292016501651,0.04438919807510492,0.18651024948472553,1.0,0.03389830508474576,0.3333333333333333,0
180013396BCD_180013396FD,0.23943661971830987,0.6313007168078848,0.01909156171173939,0.01001371488829909,0.06581418729463974,0.203207266601096,0.26616639011633847,0.01694915254237288,0.0,0
180013396BCD_180013396FD,0.02112676056338028,0.6735424893838412,0.00930368536087117,0.0037637332404380813,0.005192050191416523,0.619541133657509,1.0,0.01694915254237288,0.24358974366666664,0
180016274BD_180016274FD,0.4507042253521127,0.6708112937272745,0.016028944631352522,0.002309321420434996,0.013368181735361343,0.600390117086927,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.19014084507042253,0.7548175976925283,0.035490134911853786,0.023675651874749425,0.6062522244199301,0.999367941186991,0.8815103357991932,0.05084745762711865,0.3333333333333333,1
180016274BD_180016274FD,0.09154929577464789,0.5422540929247124,0.39696666194514063,0.11718221319144322,0.017309074418614068,0.1268788234590418,0.8878694447001625,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.17605633802816903,0.7340976739305228,0.028565790042666163,0.019575622751995033,0.15493665540369553,0.2774876203938391,0.6636889152007895,0.05084745762711865,0.3333333333333333,1
180016274BD_180016274FD,0.4014084507042254,0.6662155352652697,0.010899491540794745,0.002309321420434996,0.2897393334129637,0.9734241599438037,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.2887323943661972,0.6708494459094265,0.009852016351925346,0.002309321420434996,0.0019734830923840317,0.35941598403226793,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.07746478873239437,0.7681085555740116,0.02320894722126195,0.11718221319144322,0.3950715559703532,0.4999991205529265,0.32022082876565683,0.0847457627118644,0.18333333333333335,1
180016274BD_180016274FD,0.07746478873239437,0.7956336091918261,0.09328842527311419,0.11718221319144322,0.5129093975288948,0.6074985448974616,0.7257045384137816,0.06779661016949153,0.18333333333333335,1
180016274BD_180016274FD,0.1267605633802817,0.7487177394238186,0.02829040020139613,0.023675651874749425,0.6300658003154173,0.7955327815748136,0.8815103357991932,0.05084745762711865,0.3333333333333333,1
180016274BD_180016274FD,0.35211267605633806,0.6661557947658067,0.009671990670079315,0.002309321420434996,0.005487671804174116,0.2685785599183371,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.2746478873239437,0.5427146018122355,0.40555740244454014,0.3895587470431436,0.27326710247414204,0.7673420714201746,0.8948928708466454,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.2112676056338028,0.6692934588144558,0.010139866504213583,0.002309321420434996,0.000751089687396877,0.46132694685442577,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.007042253521126761,0.5342920228243977,0.015185902045251727,0.11718221319144322,0.46889444861716495,0.5342472448040104,0.8948928708466454,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.3591549295774648,0.6604740862762388,0.010139396159671797,0.000978701249246372,0.5576429024049042,0.7238646592857216,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.49295774647887325,0.6714978384145043,0.010935932492050805,0.002309321420434996,0.001275791630310012,0.22314354689730811,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.007042253521126761,0.5677074695799552,0.3982032287245812,0.11718221319144322,0.284978408702113,0.3079894611087635,0.7697248742340427,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.14788732394366197,0.6742835848589218,0.012713876589819798,0.002309321420434996,0.3433100056888464,0.6867401474145688,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.11971830985915494,0.543592047872936,0.42774883400967445,0.3895587470431436,0.0,0.1477283038867419,0.8948928708466454,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.4225352112676056,0.6693619993254337,0.010851133827062381,0.002309321420434996,0.1617872857319278,0.6301713746916537,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.1619718309859155,0.5462741527948428,0.4215885881084952,0.40751800836798147,0.011333583021728964,0.16727269693207766,0.8948928708466454,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.04225352112676056,0.6788328306591226,0.013520193683898877,0.11718221319144322,0.195267466884233,0.3651324745338793,0.8831387140421706,0.03389830508474576,0.18333333333333335,1
180016274BD_180016274FD,0.09154929577464789,0.8703352216923465,0.07925079042289658,0.11718221319144322,0.36812150647131586,0.5758853608016948,0.8948928708466454,0.0847457627118644,0.18333333333333335,1
180016274BD_180016274FD,0.014084507042253521,0.7340396699372324,0.03387956620815484,0.11718221319144322,0.5867298040890861,0.5856725562237659,0.646482298736532,0.05084745762711865,0.18333333333333335,1
180016274BD_180016274FD,0.16901408450704225,0.6674193847632809,0.010699156806005392,0.002309321420434996,0.020200547020036482,0.442815741110874,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.07746478873239437,0.7373457227701882,0.05795576178457899,0.11718221319144322,0.4545550249114787,0.5670266038938142,0.646482298736532,0.05084745762711865,0.18333333333333335,1
180016274BD_180016274FD,0.2183098591549296,0.6640467011981425,0.01110474063339649,0.002309321420434996,0.032654383347268646,0.3269641857716951,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.007042253521126761,0.5419905699105636,0.3999943243630235,0.11718221319144322,0.33718734525224264,0.35980116977569593,0.8878694447001625,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.014084507042253521,0.16772736505700425,0.005141517604875853,0.11718221319144322,0.36287505795132696,0.3602065365151275,0.8921326126263172,0.0,0.0,1
180016274BD_180016274FD,0.08450704225352113,0.5444570704680141,0.39199892667573605,0.11718221319144322,0.3663328805200537,0.446467157061113,0.8878694447001625,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.09154929577464789,0.6792711559637883,0.010048719178110078,0.11718221319144322,0.4643293133501637,0.5219345832813296,0.8831387140421706,0.03389830508474576,0.18333333333333335,1
180016274BD_180016274FD,0.04225352112676056,0.5431320188870752,0.4369413541100152,0.11718221319144322,0.0011159978054414525,0.1252480065903228,0.8878694447001625,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.3028169014084507,0.6678363756116599,0.010727121724247448,0.002309321420434996,0.13109771251687927,0.5391382102112193,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.16901408450704225,0.6724434672523033,0.00948920502060778,0.002309321420434996,0.0014645236653986547,0.44993946365312265,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.08450704225352113,0.5403919196485341,0.3872162004770083,0.11718221319144322,0.4568242308416456,0.5038762102696049,0.8878694447001625,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.02112676056338028,0.6723283879223102,0.009918306994558729,0.11718221319144322,0.5166132535950069,0.536138559128324,0.8831387140421706,0.03389830508474576,0.18333333333333335,1
180016274BD_180016274FD,0.13380281690140847,0.6629933114551014,0.010470989415273706,0.002309321420434996,0.079841214376383,0.18087615331282902,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.04929577464788733,0.5388038263158883,0.4402015516865746,0.11718221319144322,0.18902234846107593,0.45906880851459975,0.8878694447001625,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.028169014084507043,0.6867438359869379,0.010382005603333916,0.11718221319144322,0.07877460628526428,0.10049106835363318,0.8831387140421706,0.03389830508474576,0.18333333333333335,1
180016274BD_180016274FD,0.08450704225352113,0.7500168959707015,0.033798921145205656,0.11718221319144322,0.10189918392384639,0.30301690635771933,0.8737185993688723,0.05084745762711865,0.18333333333333335,1
180016274BD_180016274FD,0.08450704225352113,0.6708690875556909,0.011164079866616279,0.11718221319144322,0.30563398245567863,0.4252145719043032,0.8831387140421706,0.03389830508474576,0.18333333333333335,1
180016274BD_180016274FD,0.1267605633802817,0.6674892910435453,0.011852801347629425,0.002309321420434996,0.08276967865103484,0.40936549471415484,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.2323943661971831,0.5335389175607419,0.39383528360479875,0.38822551389498544,0.0012352327871905805,0.04795576995424255,0.8948928708466454,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.09859154929577466,0.6651888246678221,0.010906306939297984,0.11718221319144322,0.06390055653518886,0.29291247807525367,0.8831387140421706,0.03389830508474576,0.18333333333333335,1
180016274BD_180016274FD,0.028169014084507043,0.7380881920280362,0.03149074413633691,0.11718221319144322,0.31576573694855137,0.3620020011707474,0.646482298736532,0.05084745762711865,0.18333333333333335,1
180016274BD_180016274FD,0.528169014084507,0.5388315142528779,0.38428812343703705,0.3895587470431436,0.006998698246175212,0.1652085481144669,0.8948928708466454,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.14084507042253522,0.657602472965743,0.6485672567806454,0.6453149118245209,0.16717920271121106,0.324737192335554,0.8934879540209463,0.03389830508474576,0.0,1
180016274BD_180016274FD,0.056338028169014086,0.6590797632943928,0.009143592102692517,0.11718221319144322,0.0025298563211991524,0.0769903105821878,0.8831387140421706,0.03389830508474576,0.18333333333333335,1
180016274BD_180016274FD,0.0,0.5474323865361099,0.010462906349819725,0.11718221319144322,0.09221411927142277,0.23105615560164539,0.8457049874606614,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.014084507042253521,0.6681144919303584,0.010741224916922283,0.11718221319144322,0.24325385819183762,0.2751484521753643,0.8831387140421706,0.03389830508474576,0.18333333333333335,1
180016274BD_180016274FD,0.22535211267605634,0.6704296512499494,0.012828818186557008,0.002309321420434996,0.004753527186005033,0.14483170307123405,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.11971830985915494,0.5471009102630487,0.3959812303645135,0.40751800836798147,0.1575796165191143,0.20398126052441054,0.8948928708466454,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.007042253521126761,0.7622771265352791,0.012037245297571143,0.11718221319144322,0.2060103370995791,0.23407002273517596,0.32022082876565683,0.0847457627118644,0.18333333333333335,1
180016274BD_180016274FD,0.17605633802816903,0.6790301670088841,0.010646872316541383,0.0014908738595654253,0.001833861390548417,0.2513530333475906,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.14084507042253522,0.6737198213639333,0.010492795578429958,0.002309321420434996,0.044390412775407985,0.18651002408867923,1.0,0.03389830508474576,0.3333333333333333,1
180016274BD_180016274FD,0.02112676056338028,0.7552755170161667,0.06112387551893298,0.11718221319144322,0.06568532378848829,0.08468718307077022,0.8737185993688723,0.05084745762711865,0.18333333333333335,1
180016274BD_180016274FD,0.06338028169014084,0.8668717086485402,0.1610316990153164,0.11718221319144322,0.08599916185679089,0.09986599681805987,0.8948928708466454,0.0847457627118644,0.18333333333333335,1
180016274BD_180016274FD,0.23943661971830987,0.5370614122424978,0.39166122431645706,0.3895587470431436,0.1140277518529241,0.20320685203336797,0.8948928708466454,0.01694915254237288,0.0,1
180016274BD_180016274FD,0.1971830985915493,0.6713350023676101,0.009646606422708863,0.002309321420434996,0.004925581385932556,0.6223597917152166,1.0,0.03389830508474576,0.3333333333333333,1
180027599BCD_180027599FD,0.36619718309859156,0.6604977745791161,0.012124163483594713,0.0015706461440869032,0.013368181735361343,0.9993681786578256,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.6408450704225352,0.655765292677837,0.010002208327035628,0.0010463881672913,0.043779629071017456,0.9734245986611081,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.26760563380281693,0.6612556117275933,0.011596543637020708,0.0015706461440869032,0.007753193143421689,0.7955327815748136,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.4014084507042254,0.6581428393647232,0.010318003381399706,0.0010463881672913,0.0030118453524554155,0.7673423451153737,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.38028169014084506,0.6509353022884287,0.010034810630274189,0.0010463881672913,0.000751089687396877,0.7238636933026661,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.35211267605633806,0.6534228176701199,0.01037784400897389,0.0010463881672913,0.0012770549186252023,0.6867401474145688,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.5492957746478874,0.6616654843370438,0.010741156663917348,0.0015706461440869032,2.3484205859309899e-07,0.6301717771845936,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.16901408450704225,0.6698501817861601,0.019212375188756167,0.004938495206650435,0.011334267302899692,0.585672214104767,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.23943661971830987,0.6694523121613857,0.0616921858266517,0.05300858776813485,0.020201802210349652,0.5670265877940965,0.3557691989002587,0.03389830508474576,0.0,0
180027599BCD_180027599FD,0.3028169014084507,0.6684531924319717,0.01119205171625158,0.004938495206650435,0.03265418089721813,0.5219233094540847,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.19014084507042253,0.6605700236685353,0.010514459365110628,0.0015706461440869032,0.0011154592883070925,0.5391388059007703,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.2323943661971831,0.6623508782581892,0.009459535899097404,0.0015706461440869032,0.0014653334656006998,0.5361392353164629,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.1267605633802817,0.653381594208048,0.010847455449831601,0.0010463881672913,0.079841214376383,0.4590676010357802,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.09154929577464789,0.6678075231495906,0.009608433754796999,0.005194172772399291,0.07877817345515428,0.4252145719043032,0.9072924441287642,0.03389830508474576,0.3,0
180027599BCD_180027599FD,0.17605633802816903,0.6607497534937635,0.01078816685821962,0.0015706461440869032,0.08276967865103484,0.4093657603594951,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.15492957746478875,0.663469542338387,0.009239272277065797,0.0015706461440869032,0.0012357024713077667,0.3620020011707474,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.056338028169014086,0.6180280606581948,0.029989988576385643,0.005194172772399291,0.0069991031462762355,0.08578437882477721,0.3676827776977314,0.01694915254237288,0.0,0
180027599BCD_180027599FD,0.23943661971830987,0.7037659598929501,0.01774417857547142,0.008653862354026067,0.10478521466791108,0.32424314835161655,0.3296893447150788,0.05084745762711865,0.3333333333333333,0
180027599BCD_180027599FD,0.056338028169014086,0.6650542639611811,0.008772159108374247,0.005194172772399291,0.0025293056570617617,0.2459117675182426,0.9072924441287642,0.03389830508474576,0.3,0
180027599BCD_180027599FD,0.3098591549295775,0.6661050036612369,0.01044403011488054,0.004938495206650435,0.00475347049999089,0.23407002273517596,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.09154929577464789,0.6685077480581506,0.00979213639930376,0.005194172772399291,0.0018346023577332886,0.2513526670790154,0.9072924441287642,0.03389830508474576,0.3,0
180027599BCD_180027599FD,0.1619718309859155,0.6561692325899262,0.010188967291593468,0.0010463881672913,0.04439081767550901,0.18651021326036094,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.1619718309859155,0.6691416517363247,0.010970844646724804,0.004938495206650435,0.06568532378848829,0.2032060591222765,1.0,0.03389830508474576,0.3333333333333333,0
180027599BCD_180027599FD,0.028169014084507043,0.6765403711115117,0.011233288555078304,0.005194172772399291,0.0031594354882791545,0.6195403286716293,1.0,0.01694915254237288,0.3,0
180032348BCD_180032348TD,0.5915492957746479,0.6679781959271268,0.01062731213698279,0.0012837654003061817,0.013368181735361343,0.9993680860844495,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.676056338028169,0.6664015384363927,0.010440669945182618,0.0012837654003061817,0.0005322047417850831,0.9734240432208512,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.5352112676056339,0.6573004850924928,0.010478462093750902,0.001645866616302966,0.001973078192283009,0.7955327815748136,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.2323943661971831,0.6715329488002978,0.010022314035534191,0.0012837654003061817,0.005487671804174116,0.7673423451153737,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.5140845070422535,0.6689197722116007,0.010494173157473622,0.0012837654003061817,0.0007515026854999201,0.7238648887066974,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.8661971830985916,0.6705641040013962,0.010633505619763332,0.0012837654003061817,0.001275791630310012,0.6867401474145688,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.5845070422535211,0.6607864916745464,0.010800201949480646,0.0012837654003061817,4.0490010102257044e-07,0.6301713746916537,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.1619718309859155,0.663368929004437,0.010619068093457064,0.0012837654003061817,0.00325513362715584,0.5856725562237659,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.2535211267605634,0.6808414831070755,0.009541260986280133,0.0009630119661392748,0.020201680740319344,0.5670265877940965,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.2605633802816901,0.6728163258962729,0.010241673747303537,0.0012837654003061817,0.008213398549242938,0.5219345832813296,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.2605633802816901,0.6680551753893899,0.011537250094413549,0.0012837654003061817,0.0011154592883070925,0.5391385764797946,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.4154929577464789,0.6629009175333019,0.01015776520051938,0.0012837654003061817,0.0014645236653986547,0.5363707975546124,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.1971830985915493,0.6669000319789594,0.010235227622311978,0.0012837654003061817,0.07984167191349716,0.45906880851459975,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.24647887323943662,0.6727216957597333,0.009775334702072114,0.0012837654003061817,0.07877209995363894,0.42272933094810117,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.18309859154929578,0.6650719250681024,0.010312323246090485,0.0012837654003061817,0.08276969889603988,0.4093653578665553,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.31690140845070425,0.6638378013955675,0.010554632305802381,0.0012837654003061817,0.0012357551083208996,0.3620015986778075,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.36619718309859156,0.6631456673810693,0.010065924452177126,0.0012837654003061817,0.006999228665307553,0.324737192335554,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.09154929577464789,0.6681930905693391,0.009209635902852089,0.0012977991674488593,0.0025298563211991524,0.27514804968242446,0.2452631198537282,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.3098591549295775,0.6521106387633221,0.011462730897796494,0.001645866616302966,0.004753932086106056,0.23407045742755098,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.1056338028169014,0.6758171431282828,0.011919087675824154,0.0009630119661392748,0.0018346023577332886,0.2513522404364991,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.14084507042253522,0.6872932607943898,0.01066563821501663,0.0015098134276159477,0.044390364187395864,0.18651024948472553,0.06237474211530317,0.05084745762711865,0.3333333333333333,0
180032348BCD_180032348TD,0.1056338028169014,0.6632651263051235,0.010116187662495998,0.0012837654003061817,0.06568583396261558,0.20320644954042813,1.0,0.03389830508474576,0.3333333333333333,0
180032348BCD_180032348TD,0.20422535211267606,0.6629171842945618,0.009093155324628451,0.0012837654003061817,0.0051908192951094145,0.6223597917152166,1.0,0.03389830508474576,0.3333333333333333,0
180019568BCD_180021028FD,0.36619718309859156,0.6287336175826663,1.0,0.9999999999999999,0.01336777683526032,0.4693384158746468,0.9092306990054053,0.06779661016949153,0.0,1
180019568BCD_180021028FD,0.3943661971830986,0.7313340967051764,0.13722169185562638,0.12923708389610147,0.4733257886947843,0.9993686898238593,0.8420276764903513,0.1016949152542373,0.3333333333333333,1
180019568BCD_180021028FD,0.3028169014084507,0.5141115531341416,0.01025049436958184,0.0010908276209017475,0.017309074418614068,0.3699729713513616,1.0,0.03389830508474576,0.3333333333333333,1
180019568BCD_180021028FD,0.5070422535211268,0.6685506484544811,0.06200051555830285,0.0533197709466173,0.387960412917123,0.9734241961681682,0.6621229709489289,0.0847457627118644,0.3333333333333333,1
180019568BCD_180021028FD,0.528169014084507,0.6445644583381644,0.013466865100280605,0.004336964351851902,0.0019734830923840317,0.7955324555555322,0.5101830178064878,0.0847457627118644,0.6666666666666666,1
180019568BCD_180021028FD,0.2183098591549296,0.6617892640392339,0.011788364003947687,0.0028039205203531942,0.005488072655274128,0.5410980771330467,0.9190433242969835,0.06779661016949153,0.6666666666666666,1
180019568BCD_180021028FD,0.19014084507042253,0.5378128274176908,0.7299367816670101,0.6890550099476702,0.5503964984239265,0.767342176068339,0.9070728200094237,0.03389830508474576,0.0,1
180019568BCD_180021028FD,0.09154929577464789,0.7059716954344313,0.030322115407810595,0.2335791852229062,0.0007515026854999201,0.1812464468174829,0.6818440731158641,0.1016949152542373,0.4252873563333333,1
180019568BCD_180021028FD,0.13380281690140847,0.5343291438378865,0.6050064179888395,0.6890550099476702,0.1831351009922077,0.4429537961892396,0.9070728200094237,0.03389830508474576,0.0,1
180019568BCD_180021028FD,0.014084507042253521,0.0,0.049880987620763574,0.2335791852229062,0.4535294129555885,0.4503761725177797,0.8978784255730663,0.0,0.0,1
180019568BCD_180021028FD,0.49295774647887325,0.5257255799322877,0.737927827217352,0.7355024723642948,0.4538747927417608,0.7238653475486488,0.9128210998675754,0.03389830508474576,0.0,1
180019568BCD_180021028FD,1.0,0.62474248985582,0.017281168296482796,0.008186567132400322,0.001275791630310012,0.6867401474145688,0.6340509618137146,0.06779661016949153,0.6666666666666666,1
180019568BCD_180021028FD,0.6056338028169014,0.6562787528322012,0.010524320757303576,0.0028039205203531942,4.0490010102257044e-07,0.6301721796775335,0.9190433242969835,0.06779661016949153,0.6666666666666666,1
180019568BCD_180021028FD,0.2183098591549296,0.7374917395792395,0.15317394627897685,0.145336968940712,0.01133315382762188,0.5856732646113401,0.8838097247256155,0.1016949152542373,1.0,1
180019568BCD_180021028FD,0.35211267605633806,0.6656805995871169,0.011547508627148172,0.0023998451361610714,0.020201275840218323,0.5670267930654959,0.4627390488632893,0.1016949152542373,1.0,1
180019568BCD_180021028FD,0.11971830985915494,0.5750135966618931,0.48643134792034537,0.48167851128960393,0.03265418089721813,0.2390190759234628,0.891699552151858,0.05084745762711865,0.0,1
180019568BCD_180021028FD,0.1619718309859155,0.7909100018425532,0.10979100275579243,0.10155253665396807,0.2510000020245005,0.3269641857716951,0.9190433242969835,0.13559322033898305,0.6666666666666666,1
180019568BCD_180021028FD,0.16901408450704225,0.5489469592062489,0.7786019741256831,0.78743090927605,0.33718744242826687,0.5219340761402255,0.9190433242969835,0.03389830508474576,0.0,1
180019568BCD_180021028FD,0.4366197183098592,0.6012084983450277,0.04040473023055639,0.0315241267700885,0.0011150058001939472,0.5391391439948398,0.9190433242969835,0.05084745762711865,0.3333333333333333,1
180019568BCD_180021028FD,0.07746478873239437,0.6971178693134521,0.025181136471209963,0.2335791852229062,0.0014649285654996771,0.011392381540380973,0.8662903452982252,0.0847457627118644,0.4252873563333333,1
180019568BCD_180021028FD,0.06338028169014084,0.5419383230740453,0.6753829926715721,0.2335791852229062,0.017613988488690127,0.10129657344920788,0.7674603886537403,0.03389830508474576,0.4252873563333333,1
